Gene;(Intercept);Selection;WNL-NL;C_NL1_G9_C;C_NL2_G9_C;C_NL3_G9_C;W_NL1_G9_C;W_NL2_G9_C;W_NL3_G9_C;meanWNL9;meanNL9;meanWNL9DIVmeanNL9;C_NL1_G23_C;C_NL2_G23_C;C_NL3_G23_C;W_NL1_G23_C;W_NL2_G23_C;W_NL3_G23_C;meanWNL23;meanNL23;meanWNL23DIVmeanNL23
gene-LOC117901118;0;0.000421958;70.42630423;597.4082422;505.9254826;584.2076796;683.0167207;560.7565091;655.0470873;632.9401057;562.5138015;1.125199247;726.1863763;631.6632128;648.2004458;659.7338613;537.7820243;646.4318555;614.649247;668.683345;0.919193295
gene-LOC117898745;0;0.000423826;-108.302528;1052.297525;969.6905084;819.8823685;896.7934721;826.332185;793.8371604;838.9876058;947.2901338;0.885671217;937.6383162;709.6216473;919.4332564;1116.036274;995.2275423;981.8655674;1031.043128;855.5644066;1.205102877
gene-LOC117895733;0;0.000424678;673.1878793;3007.540513;2529.627413;4110.476382;3273.990948;3477.735244;4915.481755;3889.069315;3215.881436;1.209332307;3500.435827;3535.115164;2756.460903;3269.491888;3166.203482;3131.084881;3188.92675;3264.003965;0.97699843
gene-LOC117898915;0;0.000428757;299.2755742;4847.596946;4706.043887;5445.966286;5324.109993;4995.434927;5577.888922;5299.144614;4999.86904;1.059856683;6304.892698;6355.611345;6006.657464;5871.955559;6178.349899;5860.09359;5970.133016;6222.387169;0.959460229
gene-LOC117903039;6.30E-130;0.000433204;32.22205244;130.8050726;59.96153868;136.0938345;181.7102387;86.20325217;155.6131122;141.1755344;108.9534819;1.295741374;56.78994956;150.9195334;91.02389238;81.85886977;89.78785994;91.07802775;87.57491915;99.57779179;0.879462354
gene-LOC117898464;0;0.000433297;-661.4489067;7895.159906;10157.85941;8666.853701;6896.438;9528.506955;8310.581345;8245.175433;8906.62434;0.925735174;9454.922454;7699.894606;9949.187267;10031.35872;9482.543145;10304.03492;9939.312263;9034.668109;1.100130314
gene-LOC117899406;0;0.000437139;25.0754789;62.47406454;52.46634635;74.13241389;78.02851426;85.33251225;100.938235;88.09975382;63.02427493;1.397870169;59.20654316;77.95843449;105.7348245;43.76612839;52.9275806;66.64245933;54.44538944;80.96660071;0.672442575
gene-LOC117903121;0;0.000439029;159.1497417;845.3521858;706.4218776;839.7985394;1027.19729;746.2241123;1095.600425;956.3406093;797.1908676;1.19963819;1001.678047;1265.32536;967.2437857;828.314504;795.8039797;855.2448947;826.4544595;1078.082397;0.766596748
gene-LOC117899349;0;0.000445912;116.9916305;1402.73798;1756.685704;1658.574454;1549.881448;1894.730068;1724.361514;1722.99101;1605.999379;1.072846622;1747.197172;1980.94381;1638.430063;1783.874974;2041.492394;2015.934395;1947.100588;1788.857015;1.088460716
gene-LOC117902655;0;0.000446923;749.1070638;5533.835498;4836.272854;6786.98846;6053.088716;6013.329894;7337.999394;6468.139334;5719.032271;1.130984934;5637.912865;7315.09977;6139.055853;5692.838626;5128.304506;5579.084553;5466.742562;6364.022829;0.859007378
gene-LOC117890271;0;0.000448862;-158.1091982;2903.091687;3380.331743;3084.793581;2780.166652;3193.87403;2919.848734;2964.629805;3122.739004;0.949368424;3719.137548;3845.949435;3765.079185;3442.935433;3816.456615;3883.033963;3714.142004;3776.722056;0.983430062
gene-LOC117902960;0;0.000453553;63.59653756;382.6536453;272.6376212;447.0073912;440.3801079;364.8400269;487.8681356;431.0294235;367.4328859;1.173083412;370.9471174;329.8241459;296.0575086;374.4435429;340.2487324;369.8656493;361.5193082;332.2762573;1.088008247
gene-LOC117896173;0;0.000456181;50.02048088;380.7013308;217.3605777;241.2069586;417.933549;261.2219763;310.1747845;329.7767699;279.756289;1.178800202;260.9921086;390.7916396;294.218642;294.2056409;244.7900603;276.5662062;271.8539691;315.3341301;0.862114003
gene-LOC117901207;0;0.000457366;-67.61074526;543.719593;635.2175504;595.272219;473.5155043;561.627249;536.2343732;523.7923755;591.4031208;0.885677395;508.6929525;506.7298242;655.5559118;679.1854739;653.0885391;623.1069947;651.7936693;556.9928962;1.170201045
gene-LOC117893748;0;0.00045779;723.660507;3815.798723;3514.308306;4173.544257;4013.658507;4360.665524;5300.308775;4558.210936;3834.550429;1.188721082;3309.524933;4438.63343;3233.646763;3369.181402;3673.741175;3119.977804;3387.63346;3660.601709;0.925430771
gene-LOC117891223;0;0.000460428;3199.986515;5813.992631;8741.268061;9191.312868;6361.996121;13465.12214;13519.41485;11115.51103;7915.52452;1.404267147;7093.910508;11093.08544;7759.097251;6371.213616;8680.123218;10793.857;8615.06461;8648.697733;0.996111192
gene-LOC117894503;0;0.000463293;105.1403091;1492.544448;1394.105774;1715.003605;1577.672425;1560.365938;1779.036391;1639.024918;1533.884609;1.068545123;1291.669278;1588.153236;1238.476596;1058.49192;1310.902755;1385.052446;1251.482374;1372.76637;0.911649936
gene-LOC117902941;1.47E-199;0.000463459;71.14455004;373.86823;211.7391835;433.7299439;504.5131333;229.8753391;498.3825351;410.9236692;339.7791191;1.209384703;373.363711;413.7793831;354.901237;390.6532201;349.7000861;324.3266354;354.8933139;380.6814437;0.93225798
gene-LOC117895569;0;0.000463654;-80.50509726;831.6859842;830.0925511;836.4791776;736.4609085;770.60483;749.6766826;752.2474737;832.752571;0.90332651;847.0160562;714.6189828;1082.172943;936.9193411;843.0607481;1131.811101;970.5970634;881.2693273;1.101362584
gene-LOC117893605;0;0.000468979;99.08418637;1008.370448;781.3738009;763.4532177;1050.712733;918.6306166;881.106676;950.1500086;851.0658222;1.116423646;1046.385028;1545.17615;1278.012226;1003.379018;1171.967856;1107.375532;1094.240802;1289.857802;0.848342198
gene-LOC117891651;0;0.000472626;246.7935876;795.5681656;741.0871421;653.9142777;1221.734134;990.0312901;719.1849241;976.9834495;730.1898618;1.337985503;1266.295046;707.6227131;643.6032795;1306.499981;672.9363819;784.1596048;921.1986558;872.5070127;1.055806592
gene-LOC117902597;0;0.000473515;-168.6121534;1362.715533;1615.213948;1824.542545;1312.589254;1443.686789;1540.359523;1432.211855;1600.824009;0.894671649;1414.915552;1377.265676;1549.245037;1583.685461;1634.139051;1690.497052;1636.107188;1447.142088;1.130578124
gene-LOC117903191;0;0.000474128;224.4991927;4723.624974;5035.83235;4709.067963;4834.561233;5222.698046;5084.763586;5047.340955;4822.841762;1.046549152;5382.96224;5709.955593;6051.709694;5394.580566;5715.233569;5402.482036;5504.098724;5714.875842;0.963117813
gene-LOC117902593;0;0.000475269;-431.6224471;3849.964227;4797.859994;3506.352532;3645.962495;4005.403636;3207.94328;3619.769804;4051.392251;0.89346318;4201.247971;3576.093315;4507.981256;4550.056385;3636.880895;4011.876052;4066.271111;4095.107514;0.992958328
gene-LOC117893837;0;0.000481741;-93.36099633;999.5850327;1237.643634;1119.731386;949.1687762;1126.737458;1000.97083;1025.625688;1118.986684;0.916566481;1296.502466;1168.37705;1369.036119;1444.282237;1448.892519;1441.698537;1444.957764;1277.971878;1.130664758
gene-LOC117894486;0;0.000482028;-371.7325548;4702.149514;4552.392445;3874.801693;4350.356891;3937.485923;3726.303174;4004.715329;4376.447884;0.915060669;5542.457418;4407.64995;5731.74692;5888.165236;5693.495456;6061.131676;5880.930789;5227.284763;1.125045039
gene-LOC117903406;0;0.000482964;-596.5008168;3238.889784;4574.878022;3454.349196;3060.214196;3539.557779;2878.842576;3159.538184;3756.039001;0.841188865;3478.686485;2465.685357;3452.471878;4126.173327;3255.046207;3637.567572;3672.929035;3132.28124;1.172605125
gene-LOC117895201;0;0.000488763;-164.8228097;2441.369303;1734.200127;1701.726158;2353.682033;1545.56336;1483.581766;1794.275719;1959.098529;0.915868035;2564.005808;2544.643259;2556.943886;2445.229803;2139.786473;2153.662144;2246.22614;2555.197651;0.87908117
gene-LOC117900551;0;0.000492964;207.2273887;1373.453263;1455.941111;1755.942401;1496.43726;1808.526816;1902.054865;1735.67298;1528.445591;1.135580481;1330.334776;1528.185209;1590.619534;1411.052399;1502.765235;1378.3882;1430.735278;1483.046506;0.964727183
gene-LOC117889614;0;0.000494572;-185.8447024;4756.81432;3707.309509;4450.157741;4630.404435;3575.258115;4151.084913;4118.915821;4304.760523;0.956828097;5053.097214;5268.191131;4327.772338;5058.229765;4763.482254;4803.81061;4875.174209;4883.020228;0.998393204
gene-LOC117896403;0;0.000495362;130.2645084;1075.725299;707.3587766;1146.28628;1223.871902;882.9302798;1213.361699;1106.721294;976.4567853;1.133405298;940.0549098;1251.33282;846.7980291;1005.810469;857.2377786;917.4445234;926.8309237;1012.728586;0.915181951
gene-LOC117903217;0;0.000496411;-38375.45328;207380.7049;200882.3974;202022.9988;170271.0447;182396.5035;142492.1931;165053.2471;203428.7004;0.81135674;286096.8912;479036.5895;332855.0663;226998.6983;353985.3298;311203.6244;297395.8842;365996.1824;0.812565536
gene-LOC117894963;0;0.000497834;166.9099055;908.8024076;893.801686;1048.918334;1065.677106;1166.791494;1119.783544;1117.417381;950.5074758;1.175600834;590.8571348;682.6360353;536.9490217;510.6048312;716.4126088;611.9999182;613.0057861;603.4807306;1.015783529
gene-LOC117903165;0;0.00049873;-194.8072363;1479.854404;1666.743396;1616.529204;1464.370747;1390.571654;1323.762894;1392.901765;1587.709001;0.877302934;1329.126479;1303.30511;1410.410615;1335.6774;1644.53554;1506.119581;1495.444174;1347.614068;1.109697657
gene-LOC117902307;0;0.000501481;-103.7061436;1087.439186;1173.934499;1481.541824;996.1996615;1016.153488;1419.443929;1143.932359;1247.638503;0.916878051;1658.991505;913.5129375;1714.743023;1500.205623;1385.568449;1839.331877;1575.035317;1429.082489;1.102130443
gene-LOC117896988;8.01E-153;0.000505765;-23.87181161;57.59327825;97.43750036;90.72922297;33.13539647;65.30549407;75.70367622;58.04818892;81.92000052;0.708596052;56.78994956;67.9637634;114.0097238;64.02822487;104.9100258;72.1959976;80.37808277;79.58781225;1.009929542
gene-LOC117901242;0;0.000510115;-110.1380286;1511.091436;1714.525247;1456.093383;1363.895674;1579.522217;1407.87809;1450.431993;1560.570022;0.929424488;1553.869684;1404.251288;1580.505768;1533.435461;1715.420693;1563.876379;1604.244178;1512.87558;1.060393993
gene-LOC117902596;0;0.000510821;-479.3495395;2397.442227;2939.052294;2095.62376;2060.807883;2068.007312;1865.254467;1998.023221;2477.37276;0.806508917;2231.724188;1898.987507;2610.271015;2487.374964;2330.703817;2369.139429;2395.739403;2246.994237;1.066197396
gene-LOC117892244;0;0.000511501;-265.517684;2980.20811;3460.905061;3026.151522;2860.332934;2998.828288;2811.55042;2890.237214;3155.754898;0.915862387;3295.025371;2724.547339;3266.74636;4023.241877;3169.984024;3714.2064;3635.810767;3095.43969;1.174570055
gene-LOC117900672;0;0.000515745;1252.146087;12268.34442;13141.88286;12147.75779;12936.70011;14103.3745;14274.34873;13771.47445;12519.32836;1.100017034;15510.90601;14529.25336;14100.42842;14342.32237;14532.40142;13740.56441;14205.09606;14713.52926;0.965444511
gene-LOC117893893;1.45E-277;0.000516518;28.27504372;100.5441976;69.3305291;84.09049934;150.7126097;76.62511304;111.4526344;112.9301191;84.65507535;1.334002936;215.0768303;307.8358695;204.1141829;196.1370939;150.2765235;181.0453478;175.8196551;242.3422942;0.725501323
gene-LOC117891060;0;0.000520242;-226.7399167;6727.675825;6425.253629;6312.31972;6544.775244;6077.764648;6162.489532;6261.676475;6488.416392;0.96505466;10292.27214;9538.914087;8776.909866;9313.270025;7975.997369;8172.586929;8487.284774;9536.032029;0.890022679
gene-LOC117893699;4.29E-132;0.000524363;-28.06740285;129.8289154;72.14122623;132.7744726;89.78623558;46.14921581;114.6069543;83.51413522;111.5815381;0.748458362;170.3698487;42.97708568;152.6259206;399.5685425;101.1294844;166.6061483;222.4347251;121.9909516;1.823370685
gene-LOC117893936;3.27E-193;0.00052737;45.67341481;311.3941655;153.6514429;245.6327744;402.9691764;172.4065043;272.3229464;282.566209;236.8927942;1.192802043;216.2851271;288.8459945;206.8724827;260.9758026;190.9173443;143.2812876;198.3914782;237.3345347;0.835914918
gene-LOC117894433;0;0.000528725;-70.07774186;483.1978429;525.6003625;487.9461869;433.9668053;390.9622245;461.582137;428.8370556;498.9147975;0.85953966;648.8553812;463.7527385;491.8967922;669.4596676;520.7695877;508.7041062;566.3111205;534.8349706;1.058852079
gene-LOC117894580;0;0.000528987;568.9574329;1366.620162;1917.832339;2977.467549;1684.560801;2914.366515;3369.865032;2656.264116;2087.306683;1.272579702;1123.716023;1675.106874;1581.425201;1350.266109;1553.802545;1556.101425;1486.72336;1460.0827;1.018245994
gene-LOC117900805;0;0.000530345;-84.16746947;798.4966374;1008.103369;967.0407424;741.8053273;930.8209755;848.5120376;840.3794468;924.5469163;0.90896355;758.8103899;754.5976672;864.267261;908.552406;1031.142686;1024.072458;987.9225169;792.5584394;1.246498009
gene-LOC117895671;0;0.000530522;-809.6216578;5459.647547;8825.588975;5587.59239;5117.815428;7219.304685;5106.843825;5814.654646;6624.276304;0.877779606;6359.266054;4569.563622;6876.441325;7667.987791;5794.62494;6652.028149;6704.880293;5935.090333;1.129701473
gene-LOC117902445;0;0.000534042;152.3020346;2597.554465;2698.269241;3175.522804;2781.235536;2830.775483;3316.241594;2976.084204;2823.78217;1.053935476;2777.874341;2886.46101;3107.684407;2777.528185;2974.341002;3141.08125;2964.316812;2924.006586;1.013785956
gene-LOC117902620;0;0.000538212;-342.4867517;2863.069239;3753.217562;3320.46827;2774.822233;3210.418089;2924.054494;2969.764939;3312.25169;0.896600022;3034.033263;2473.681094;3320.073489;3540.193497;3327.82163;3342.119335;3403.378154;2942.595949;1.156590376
gene-LOC117903138;0;0.000538316;-216.7153708;2705.90792;2756.356981;2381.088876;2627.316275;2485.091734;2080.799656;2397.735888;2614.451259;0.917108659;3640.598256;3097.34857;3552.690103;3472.923336;3474.317612;3185.509556;3377.583501;3430.21231;0.984657274
gene-LOC117891619;0;0.000539707;487.1106461;6570.514507;6736.304111;7785.009912;6692.281202;7392.581929;8468.297337;7517.720156;7030.60951;1.06928427;9639.791864;7688.900468;8448.672193;8947.741804;8670.671864;8406.946244;8675.119971;8592.454842;1.009620665
gene-LOC117893012;0;0.000540273;314.6516437;4211.142413;2885.649049;3515.204163;4509.620571;3001.440508;4044.889478;3851.983519;3537.331875;1.088951689;3430.354613;4235.741607;3280.537859;3302.721726;3377.913804;3081.103036;3253.912856;3648.878026;0.891757091
gene-LOC117902756;0;0.000541429;96.80329964;352.3927703;394.4344966;343.000721;380.5226175;507.6413739;492.0738954;460.0792956;363.275996;1.266473152;270.658483;258.8619812;220.6639815;292.5846731;318.5106189;315.4409741;308.8454221;250.0614819;1.235077948
gene-LOC117903527;0;0.000549769;139.3726216;1073.772984;668.9459159;950.4439333;1201.425343;712.2652553;1197.5901;1037.093566;897.7209445;1.15525161;865.1405082;1191.364794;812.7789987;1125.76208;946.0805032;819.7022497;963.8482777;956.4281002;1.007758218
gene-LOC117896562;0;0.000550379;76.40108549;771.1642342;706.4218776;606.3367584;823.0404928;779.3122293;710.7734045;771.0420422;694.6409567;1.109986439;682.6876915;754.5976672;819.2150314;752.9395051;864.7988615;906.3374469;841.3586045;752.1667967;1.118579826
gene-LOC117896522;0;0.000551256;-254.6986628;1730.726819;1971.235584;2042.513971;1650.356521;1686.623227;1643.400638;1660.126795;1914.825458;0.866985964;2116.935992;1639.126058;2286.630509;2377.959643;2161.524586;2408.014197;2315.832809;2014.230853;1.149735545
gene-LOC117897246;0;0.000551564;-128.6582959;2324.230432;2104.275248;2004.894537;2213.658261;1949.586683;1884.180386;2015.808443;2144.466739;0.940004527;2481.841626;2144.856416;2528.441455;2487.374964;2472.474122;2535.745577;2498.531554;2385.046499;1.047581905
gene-LOC117894669;0;0.000555046;157.9302669;614.0029156;306.3659867;458.0719306;843.3492842;498.9339747;509.9483745;617.4105445;459.4802776;1.343715007;468.8191581;648.6541536;448.6834291;538.1612824;617.1733952;619.7748717;591.7031831;522.0522469;1.133417558
gene-LOC117903062;0;0.000555914;84.55440436;701.8570688;880.6850994;988.0633672;709.7388146;992.6435099;1121.886424;941.4229162;856.8685118;1.098678389;726.1863763;875.5331873;681.300043;683.2378932;784.4623553;861.9091406;776.536463;761.0065355;1.020407088
gene-LOC117900958;0;0.000556707;214.6894559;1494.496763;1303.226567;1582.229132;1555.225866;1549.917059;1918.877904;1674.67361;1459.984154;1.147049169;1910.31724;1853.01202;1954.715103;1937.056423;2153.963503;2027.041471;2039.353799;1906.014787;1.069956966
gene-LOC117889725;0.000228728;0.000559596;7.832679773;0.976157258;2.810697126;4.425815755;3.206651271;9.57813913;18.92591906;10.57023649;2.737556713;3.86119361;1.208296799;6.996269762;7.355466051;4.052419295;2.835406103;4.442830622;3.77688534;5.186677537;0.728189735
gene-LOC117890944;0;0.000561214;-123.549536;1711.203674;1594.602169;1685.129349;1647.149869;1394.925353;1578.211361;1540.095528;1663.645064;0.92573564;2535.006685;2037.913435;2433.73983;2446.040287;1902.557495;2492.427979;2280.34192;2335.553316;0.976360464
gene-LOC117890987;0;0.000562057;157.268783;1876.174251;2543.680899;2709.705696;1932.541833;2824.680304;2844.145058;2533.789065;2376.520282;1.066176074;2101.228134;2432.702943;2520.166556;1866.544327;2332.594088;2374.692967;2191.277128;2351.365877;0.931916699
gene-LOC117896345;0;0.000563991;-1151.777744;8448.641072;11551.02829;7385.58004;7962.115106;9344.780832;6623.020229;7976.638722;9128.416467;0.873825022;8143.920427;7459.023033;8273.060441;9216.011962;9236.807949;7506.162336;8652.994082;7958.667967;1.087241498
gene-LOC117897270;0;0.000566237;-330.0378801;2668.813945;2288.844359;2011.53326;2486.223619;1960.906302;1531.948004;1993.025975;2323.063855;0.857929915;2902.328912;2046.908639;2505.455624;3010.947537;2389.30221;2609.052283;2669.767343;2484.897725;1.074397275
gene-LOC117890113;0;0.000567218;-66.46119129;522.2441333;639.9020456;608.5496662;491.6865282;563.3687289;516.2570142;523.7707571;590.2319484;0.887398181;677.8545044;600.6797324;628.8923474;717.2782153;723.0285564;771.9418205;737.4161974;635.8088614;1.15980799
gene-LOC117895383;0;0.000570487;174.2320833;529.0772341;860.0733205;1260.251036;724.7031872;1091.037121;1356.357532;1057.365947;883.1338635;1.197288419;971.4706266;1378.265143;807.2623991;684.8588609;1022.636468;1086.272087;931.2558053;1052.332723;0.884944262
gene-LOC117895952;0;0.000572546;42.0903761;108.3534557;70.26742814;82.9840454;129.3349346;101.8765708;156.6645522;129.2920192;87.20164308;1.482678704;105.1218215;87.95310558;92.8627589;94.82661151;80.33650626;75.52812057;83.56374612;95.312562;0.876733815
