Gene;(Intercept);Selection;WNL-NL;C_NL1_G23_C;C_NL2_G23_C;C_NL3_G23_C;W_NL1_G23_C;W_NL2_G23_C;W_NL3_G23_C;C_NL1_G9_C;C_NL2_G9_C;C_NL3_G9_C;W_NL1_G9_C;W_NL2_G9_C;W_NL3_G9_C;meanWNL9;meanNL9;meanWNL9DIVmeanNL9;meanWNL23;meanNL23;meanWNL23DIVmeanNL23
gene-LOC117891246;0;1.81931E-07;192.3248169;1003.726681;775.0321582;653.362937;1254.13537;993.5930657;711.8474246;1044.292907;1419.37477;704.9550981;780.2397068;1072.690958;672.7530073;841.8945575;1056.207592;0.797091939;986.5252867;810.7072587;1.216869932
gene-LOC117889807;0;1.93163E-07;113.3356002;729.7737564;604.0833055;534.0153071;846.9781572;680.3061595;647.1340224;1044.292907;806.2603372;611.117481;1020.486178;866.2277714;721.842779;869.5189093;820.5569084;1.059669233;724.806113;622.624123;1.164115051
gene-LOC117893400;0;1.9454E-07;198.9687257;934.6629183;756.7848088;949.554135;1044.47979;1015.450292;1127.265716;931.5919892;1127.179685;982.9490386;840.8626481;1229.602981;1001.877613;1024.114414;1013.906904;1.010067502;1062.398599;880.3339541;1.206813158
gene-LOC117901794;0;1.98672E-07;207.1686781;2234.212715;2082.118611;2192.686016;2354.827163;2343.276772;2352.645301;2823.726662;2454.438717;2424.529431;2415.936473;2138.958618;2380.853926;2311.916339;2567.564936;0.900431497;2350.249745;2169.672447;1.083227908
gene-LOC117901926;0;1.99572E-07;-568.8701165;6184.659926;8092.219288;6079.759916;5540.680429;7292.117027;5774.105503;5158.393379;5666.603672;6805.573177;5721.009419;6343.46672;8809.382662;6957.952934;5876.856742;1.183958235;6202.300986;6785.546377;0.914045921
gene-LOC117892184;0;2.00212E-07;15726.31023;94665.69918;78887.13322;82627.76161;102052.8919;98820.16166;98122.21803;125231.3986;151272.8624;108382.4477;113560.2407;156472.485;137456.9391;135829.8883;128295.5696;1.058726258;99665.09053;85393.53134;1.167126935
gene-LOC117889955;0;2.01777E-07;8974.051778;36633.72172;30973.43511;35170.09132;41738.17204;42952.18126;42872.62898;51356.46404;60032.7184;54050.46742;48740.84476;63676.91734;61763.85818;58060.54009;55146.54995;1.052840842;42520.99409;34259.08272;1.241159737
gene-LOC117895803;0;2.02317E-07;-864.5298079;3420.958366;3272.037873;3327.795226;2803.763568;2164.776093;2515.472571;2221.965799;1960.183301;1752.417498;2570.861768;1398.443987;1642.275998;1870.527251;1978.188866;0.945575664;2494.670744;3340.263821;0.746848416
gene-LOC117890343;0;2.07983E-07;-459.3873417;2893.771646;2852.348835;3095.19802;2600.184961;2407.027014;2464.328108;1847.674678;1922.544612;1998.741243;2240.803532;1632.435599;1739.339865;1870.859665;1922.986844;0.972892597;2490.513361;2947.106167;0.845070798
gene-LOC117896689;0;2.08106E-07;135.0893607;409.7783238;363.0262154;422.5080326;475.5231627;568.2878762;528.1448634;666.8999257;571.5137771;511.4150129;541.115883;613.8838761;563.4166976;572.8054856;583.2762386;0.982048381;523.9853008;398.4375239;1.315100284
gene-LOC117895964;0;2.08685E-07;107.0574211;569.7760401;587.7567297;510.4942414;645.6784158;683.0383128;631.4775541;711.3599207;840.9275507;932.5113194;794.8341186;939.6369045;979.5640802;904.6783678;828.2662636;1.092255483;653.3980942;556.0090037;1.175157398
gene-LOC117894658;0;2.16265E-07;-97.34236366;354.5273139;484.9953407;354.5582871;246.8770413;413.4658587;250.5034925;331.8990328;214.9367238;259.2264171;355.8791181;235.8268403;230.9450622;274.2170069;268.6873912;1.020580108;303.6154642;398.0269805;0.762801215
gene-LOC117893184;0;2.22943E-07;869.9676583;6995.008072;9366.652589;8272.445932;7393.397672;10114.43134;9440.850375;7304.880581;8311.216817;10374.92154;7268.017067;9864.352269;11113.2549;9415.208079;8663.672978;1.086745553;8982.893127;8211.368865;1.093958057
gene-LOC117891868;0;2.23565E-07;-651.7796609;2268.744596;2016.812308;2422.66977;1870.188541;1344.2194;1589.653413;1165.265452;1666.007232;1418.120988;1364.016178;1049.750604;1072.16524;1161.977341;1416.464557;0.820336333;1601.353784;2236.075558;0.716144756
gene-LOC117893729;0;2.32179E-07;524.7428705;2337.808359;2636.261802;2612.580597;2574.357825;3412.459411;3045.704963;2481.488096;3115.096757;2695.48555;2180.180591;2986.834106;2926.419798;2697.811498;2764.023468;0.976045077;3010.840733;2528.883586;1.190580994
gene-LOC117892093;0;2.35993E-07;716.6325562;4644.538024;4885.487719;4109.217298;5006.666398;5566.30689;5006.938557;5965.910963;5083.203993;4493.648886;5207.959712;5857.131212;4791.831121;5285.640682;5180.921281;1.020212506;5193.303949;4546.414347;1.142285668
gene-LOC117893992;0;2.36678E-07;15897.88183;47645.93864;39507.43233;47424.56657;56563.70809;60628.30208;61652.04081;86946.1731;98089.3949;69541.88503;80124.44333;101611.0869;89030.99499;90255.50841;84859.15101;1.063591932;59614.68366;44859.31252;1.328925485
gene-LOC117893435;0;2.38618E-07;198.8890301;1892.347091;1883.318541;2028.909707;2024.391739;2165.68681;2139.717332;1926.255134;2691.166261;2276.735184;1945.547355;2838.180611;2368.581483;2384.10315;2298.052193;1.037445171;2109.93196;1934.858446;1.090483888
gene-LOC117893981;0;2.46809E-07;153.7523224;1040.560687;1304.205292;1241.38958;1206.279205;1407.969642;1384.031796;1469.247743;1507.528542;1419.293958;1342.685884;1527.827584;1243.979441;1371.497636;1465.356748;0.935947945;1332.760214;1195.385187;1.11492114
gene-LOC117896684;0;2.47217E-07;318.147419;5706.968903;5424.264721;4728.605362;5806.548012;5805.825659;5037.207729;5249.381275;5028.726943;4669.594418;4538.862064;4626.610618;4902.283108;4689.25193;4982.567546;0.941131633;5549.860467;5286.612995;1.049795109
gene-LOC117898228;0;2.51908E-07;202.2068382;2253.780781;1990.881864;2060.271128;2337.355865;2260.401456;2235.743671;2500.099256;2471.277078;2733.020597;2220.595885;2643.646408;2676.508233;2513.583509;2568.13231;0.978759349;2277.833664;2101.644591;1.083833905
gene-LOC117894295;0;2.53849E-07;301.6357855;2550.754959;2267.473266;2587.31723;2829.590704;2649.277936;2729.444304;2032.752332;2626.784293;2300.194588;2036.481767;2416.995709;2213.502432;2222.326636;2319.910404;0.957936407;2736.104315;2468.515152;1.108400859
gene-LOC117890962;0;2.59589E-07;141.2156538;916.245915;1000.723059;1102.005487;1017.13341;1160.254414;1222.248291;1060.836161;1300.515753;1316.072579;1075.495884;1151.605777;1153.609634;1126.903765;1225.808164;0.919314945;1133.212038;1006.32482;1.126089723
gene-LOC117894838;0;2.60902E-07;275.8535006;912.7927269;996.8815121;473.0347664;1147.028715;1255.879778;747.3354194;635.8813245;1165.808866;476.2259065;974.4576482;980.9295419;375.983024;777.1234047;759.3053656;1.023466236;1050.081304;794.2363351;1.322127001
gene-LOC117890420;0;2.61389E-07;-374.1477598;2359.67855;2117.652923;2065.498031;2101.113527;1667.524201;1659.585638;1347.241245;1470.880345;1459.174945;1500.979119;1245.202421;1090.016067;1278.732536;1425.765512;0.896874363;1809.407789;2180.943168;0.82964463
gene-LOC117894505;0;2.7253E-07;-111.7984963;768.9098885;635.7760703;778.8086209;657.0727408;566.4664407;626.2587313;570.742262;715.1350902;518.4528342;646.6447066;469.8184523;341.3970485;485.9534025;601.4433955;0.807978616;616.5993043;727.8315266;0.847173119
gene-LOC117898938;0;2.7509E-07;-390.9523491;2085.725626;2025.455789;1995.805985;1760.043399;1498.130699;1689.85481;2018.276984;1397.583951;1535.418009;2057.812061;1331.458153;1615.499759;1668.256658;1650.426315;1.010803477;1649.34297;2035.662466;0.810224188
gene-LOC117902501;0;2.79293E-07;98.52205668;558.2654131;422.5701978;452.1271524;670.7459307;489.055432;540.6700381;801.3138642;823.098698;865.6520173;610.7200007;868.9806138;1078.8593;852.8533049;830.0215265;1.027507453;566.8238003;477.6542544;1.186682197
gene-LOC117902207;0;2.79322E-07;-98.99490601;605.4589841;563.7470593;561.8921258;466.4077027;470.8410769;499.9632205;419.7850695;340.7291843;338.9883916;477.1250006;363.3752092;473.0468907;437.8490335;366.5008818;1.194673888;479.0706667;577.0327231;0.830231367
gene-LOC117891257;0;2.83164E-07;966.1607415;6849.974171;7499.660624;5745.238092;7234.636743;8675.49729;6799.082293;8756.551117;8239.901407;10702.18022;9898.379129;10535.12822;10955.9445;10463.15062;9232.877583;1.133249144;7569.738776;6698.290963;1.130100024
gene-LOC117891194;0;2.84272E-07;71.29459876;118.5594589;171.9092396;153.3225025;206.6170931;244.9830749;192.0526776;195.4171875;357.5675451;172.4266213;229.0200003;218.3921712;176.2769074;207.8963596;241.8037847;0.859772976;214.5509485;147.9304003;1.450350625
gene-LOC117902104;0;2.93849E-07;-3049.553901;23582.97275;17792.1261;21294.40484;21031.64506;15553.23774;16930.9048;13933.55566;14290.8159;9926.846914;12959.83766;9414.721328;8548.314331;10307.62444;12717.07282;0.810534357;17838.59587;20889.83456;0.853936675
gene-LOC117891498;0;2.98432E-07;-507.87432;2018.963989;1731.577424;1948.763853;1640.782798;1115.629244;1452.920257;1148.722198;1434.232148;1264.46189;1127.137648;834.1112756;1056.545768;1005.931564;1282.472078;0.784369173;1403.110766;1899.768422;0.73856937
gene-LOC117898155;0;3.03363E-07;-599.868262;2470.18057;2784.161371;2560.311562;2184.67191;1892.471485;1971.671239;1988.292337;1867.077071;1965.898077;2119.55765;1820.546502;2033.878495;1991.327549;1940.422495;1.026234005;2016.271545;2604.884501;0.774034912
gene-LOC117896577;0;3.05046E-07;137.7351199;1038.258562;856.6650374;1007.921224;1122.720822;1019.093163;1130.39701;924.3543156;1060.816734;1026.348936;960.9858835;1015.79888;928.2429553;968.342573;1003.839995;0.964638366;1090.736998;967.6149412;1.127242823
gene-LOC117895424;0;3.06607E-07;-1218.85682;9881.873342;10478.78052;10032.17011;8816.169051;8660.925806;9223.747348;7466.177308;7526.7473;8010.213585;7838.321774;7359.2656;9158.589447;8118.725607;7667.712731;1.058819741;8900.280735;10130.94132;0.878524557
gene-LOC117903403;0;3.09504E-07;-1956.914971;8612.251176;8621.392422;8834.338058;7306.04118;6102.719645;6895.108632;7161.161062;5911.25515;5691.251474;7764.227068;4892.718725;5194.590385;5950.512059;6254.555896;0.951388421;6767.956486;8689.327219;0.778881531
gene-LOC117902285;0;3.22563E-07;-2219.938258;7728.235017;7109.743578;8029.39492;6317.013771;4520.802913;5539.258479;4328.12882;3800.517093;3364.078571;4502.937358;2272.930286;2580.560043;3118.809229;3830.908161;0.814117462;5459.025054;7622.457838;0.716176484
gene-LOC117891511;0;3.27235E-07;211.7585485;1301.851922;1831.457653;1524.51352;1544.310846;2043.650632;1642.885405;1774.263988;2013.669859;2559.421005;1900.641473;2674.84529;3770.987006;2782.157923;2115.784951;1.314953073;1743.615628;1552.607698;1.123023949
gene-LOC117893204;0;3.34527E-07;-1353.964957;4755.040044;5662.440651;4939.423803;4066.254776;3531.763436;3788.865325;4597.99065;3091.324954;3886.050316;4801.561476;2859.285737;3613.676601;3758.174605;3858.455307;0.974010143;3795.627846;5118.968166;0.741482995
gene-LOC117902675;0;3.3466E-07;-1927.214511;16112.57578;15395.961;13417.46127;14348.49364;12711.79836;12041.91164;24950.32885;19505.75531;24927.96297;19823.70179;23715.73808;24522.57231;22687.33739;23128.01571;0.980946125;13034.06788;14975.33268;0.87036917
gene-LOC117893471;0;3.44679E-07;-41.15745575;125.4658351;120.0483516;88.85735943;76.72178823;75.58957328;62.62587313;111.6669643;66.36295159;77.41603407;131.349706;53.22162154;71.40330425;85.32487728;85.14864998;1.002069643;71.64574488;111.4571821;0.642809584
gene-LOC117890291;0;3.49155E-07;-174.1932497;747.0396971;965.1887473;897.2851001;658.5919841;734.0385068;703.4973082;462.1771578;269.4137736;256.8804767;500.7005888;272.5314069;333.5873121;368.9397693;329.4904694;1.119728197;698.7092664;869.8378481;0.803263813
gene-LOC117890086;0;3.5004E-07;-366.8343311;903.5842252;996.8815121;1116.815047;687.4576074;537.3234727;726.4601284;599.6929564;528.9226291;462.150264;562.4461771;368.8808942;441.8079451;457.7116721;530.2552832;0.863191158;650.4137362;1005.760261;0.646688641
gene-LOC117903337;0;3.57084E-07;-808.3897409;4927.69945;5015.139939;4952.491062;4307.054844;3896.050536;4280.478429;3413.080085;3080.429544;3077.873839;3490.30971;2376.620686;2695.474736;2854.135044;3190.461156;0.894583856;4161.194603;4965.11015;0.838087067
gene-LOC117899295;1.02635E-06;3.59415E-07;-15.74292719;25.32337956;18.24734945;7.840355244;5.317351659;0.91071775;0;28.95069445;17.82885266;24.63237448;17.96235296;31.1988816;13.38811955;20.8497847;23.80397386;0.875895127;2.076023137;17.13702809;0.121142542
gene-LOC117903374;0;3.8768E-07;-732.9030126;4239.363951;3631.222541;4311.324233;3771.52157;2870.582349;3361.965623;2460.809028;2558.440357;2022.200647;3035.637651;1657.211181;1667.93656;2120.261797;2347.150011;0.903334592;3334.689847;4060.636908;0.821223351
gene-LOC117897282;0;3.88053E-07;-224.7984863;1202.860529;1179.355007;1215.255063;1033.845087;877.9319114;1018.714203;1223.16684;901.3475514;1307.861788;1127.137648;924.9550779;1264.061621;1105.384782;1144.125393;0.966139541;976.8304004;1199.156866;0.814597679
gene-LOC117902390;0;3.92612E-07;-590.79753;2963.986471;3679.241881;3577.815443;2625.252476;3099.172505;2750.319595;2430.82438;1918.582645;2092.57886;2713.437944;1629.682756;1766.116104;2036.412268;2147.328629;0.948346816;2824.914859;3407.014599;0.829146685
gene-LOC117903627;0;4.02016E-07;-2862.243601;10328.48567;10780.34198;11550.58557;8605.75385;7195.580946;8472.236871;7392.766618;5708.204328;6073.639764;8335.654422;4185.238205;5002.694004;5841.195544;6391.536903;0.913895301;8091.190555;10886.47108;0.743233551
gene-LOC117892301;0;4.16428E-07;324.8377814;5645.962579;5656.67833;5407.231666;5716.912656;5933.326144;5861.781725;6272.995115;5813.196461;6914.659406;6070.152654;6409.534939;7936.923539;6805.537044;6333.616994;1.074510355;5837.340175;5569.957525;1.048004432
gene-LOC117901417;0;4.20104E-07;128.6825703;859.8438424;932.5355956;714.3434777;953.3251904;1093.772018;808.917528;1271.762649;1703.645921;1480.288409;1060.901472;1704.927118;1781.735576;1515.854722;1485.232326;1.020617916;952.0049122;835.5743052;1.139342014
gene-LOC117890480;0;4.23811E-07;-169.7143904;1044.013876;1266.750207;894.6716483;872.0456721;1016.361009;812.0488216;1501.300298;862.7183706;811.6953875;1569.46059;858.886858;1126.833395;1185.060281;1058.571352;1.119490225;900.1518344;1068.478577;0.842461285
gene-LOC117898649;0;4.27384E-07;-2590.837544;20988.47741;17367.63513;19004.14996;19148.54295;14796.43129;15604.28006;12087.94889;15211.97329;11158.46564;12632.02472;10169.00017;8579.553277;10460.19272;12819.4626;0.815961873;16516.4181;19120.0875;0.863825445
gene-LOC117892235;0;4.37564E-07;229.7366258;2017.812926;1992.802637;2122.99397;2184.67191;2325.062417;2234.699906;2184.743477;2577.259702;2243.892018;2145.378532;2457.370733;2878.445703;2493.731656;2335.298399;1.067842832;2248.144744;2044.536511;1.099586499
gene-LOC117900230;0;4.38969E-07;160.8197927;1001.424555;910.4466989;1034.926892;1167.5385;1107.432784;1107.43419;941.9315229;1292.591818;1062.711013;967.7217658;1123.159737;979.5640802;1023.481861;1099.078118;0.931218486;1127.468491;982.2660488;1.147823945
gene-LOC117900876;0;4.54767E-07;189.6313313;1968.31723;1600.964818;2019.32705;2195.306614;1774.988895;2112.579454;1929.356994;2213.749206;1644.504239;1930.952943;2034.350603;1715.910655;1893.738067;1929.20348;0.981616552;2027.624988;1862.869699;1.08844166
gene-LOC117898580;0;4.58601E-07;274.9471293;1852.059896;1840.101134;1961.831112;2197.585479;2118.329487;2078.135224;2406.009499;2260.302321;2087.886979;2175.690003;2218.79105;1978.094663;2124.191905;2251.3996;0.943498393;2131.350063;1884.664047;1.130891241
gene-LOC117890010;0;4.59523E-07;-276.5986829;1917.67047;1934.219042;1627.309288;1690.917828;1694.845733;1269.217696;2112.366741;1675.91215;1397.007524;2019.642061;1455.336065;1524.014275;1666.3308;1728.428805;0.96407257;1551.660419;1826.3996;0.849573346
gene-LOC117894744;0;4.61987E-07;-605.7962979;2101.840504;2134.939886;2039.363514;1679.523503;1313.254996;1511.371072;1504.402158;1320.325589;1400.526434;1559.356767;1057.091518;1328.770865;1315.07305;1408.41806;0.933723506;1501.38319;2092.047968;0.717661934
gene-LOC117892713;0;4.65366E-07;-286.8596696;1259.262602;1171.671912;1102.005487;1068.028062;810.5387978;811.0050571;770.295263;1021.197061;886.7654811;767.8905891;751.5260008;780.9736403;766.7967434;892.7526017;0.858912919;896.5239723;1177.646667;0.761284346
gene-LOC117897947;0;4.66702E-07;-223.785429;702.1482515;1015.128862;712.6011766;507.4272726;672.1096998;597.0333239;1448.568676;1574.881985;1888.482043;1060.901472;1834.310715;1908.922712;1601.3783;1637.310901;0.978053892;592.1900988;809.9594299;0.731135507
gene-LOC117899634;0;4.78428E-07;-628.1563673;2536.942207;2514.292677;2347.75082;1946.910329;1646.577693;1961.233594;2194.049058;1407.488869;1655.060971;2341.841767;1151.605777;1515.088862;1669.512135;1752.199632;0.952809317;1851.573872;2466.328568;0.750740958
gene-LOC117890925;0;4.79646E-07;822.0398263;4281.953271;4721.261574;5021.311958;4828.155307;5936.969015;5507.945542;5076.711062;4463.156117;4511.24344;5253.988241;4778.934569;4362.295619;4798.406143;4683.70354;1.024489723;5424.356621;4674.842268;1.160329335
gene-LOC117891181;0;4.84634E-07;575.8715287;3917.066393;3248.028202;3952.410193;4208.304028;4002.604513;4461.049696;3185.610343;3887.680373;3761.715473;3114.222945;3850.309035;3285.667672;3416.733217;3611.66873;0.946026193;4223.986079;3705.83493;1.139820353
gene-LOC117893372;0;5.15349E-07;277.7288777;1279.981731;1092.920193;1256.19914;1410.617433;1457.148401;1524.940011;1586.084474;1194.533129;1530.726128;1385.346472;1348.892822;1384.554697;1372.93133;1437.114577;0.95533881;1464.235281;1209.700355;1.21041155
gene-LOC117903107;0;5.1551E-07;-376.6573997;2680.825045;2449.94676;2393.05065;2272.028402;1959.864599;2162.680152;2052.397446;1520.404936;1481.461379;2247.539414;1215.838768;1560.831604;1674.736595;1684.754587;0.994053738;2131.524384;2507.940819;0.849910161
gene-LOC117892440;0;5.57797E-07;-101.8006449;605.4589841;711.6466286;600.2227514;516.5427326;579.2164892;518.7509825;839.570139;498.2173828;760.0846981;871.1741187;563.415097;727.4211621;720.6701259;699.29074;1.030572957;538.1700681;639.1094547;0.842062442
gene-LOC117895769;0;5.58829E-07;454.5858389;3312.758472;2704.449266;3110.878731;3629.472318;3322.298353;3400.584911;3362.416369;3634.114468;3625.650929;3128.817357;4026.490954;3580.206302;3578.504871;3540.727255;1.010669451;3450.785194;3042.695489;1.134121113
gene-LOC117893997;0;5.61985E-07;193.5714004;2134.070259;1798.804501;2210.109028;2265.951429;2055.489963;2325.507422;2475.284375;2378.170847;1955.341345;2523.710591;2140.793846;2140.983451;2268.495963;2269.598856;0.999514058;2215.649605;2047.661263;1.082039127
gene-LOC117898421;0;5.74703E-07;-3091.609818;11137.68276;11137.60587;12034.9453;9356.260056;7590.832449;8315.672188;7249.047099;7027.539425;6319.963508;8632.033245;5152.403534;5885.194218;6556.543666;6865.516678;0.954996393;8420.921564;11436.74464;0.736304064
gene-LOC117890999;0;5.82105E-07;-777.2228449;4955.324955;4721.261574;4421.960357;4193.111594;3668.371099;3918.292129;4089.285591;3626.190534;3514.218759;4544.475299;3212.56719;3503.224615;3753.422368;3743.231628;1.002722445;3926.591607;4699.515629;0.835531131
